PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_Quality
114.49046150316549,208.1221365905732,29.70541085402749,56.884612354965256,86.74205439482931,19.76375897561255,1.095107457966939,12.907777107222321,35.783461863934804,29.19308473443536,38.39443321678974,3.9979835608512255,258.46923727869614,Poor
176.29369812452308,98.35824686115878,27.74578788974196,25.05736245399434,51.06508325878436,10.400723938526172,1.6955296816429362,14.501607144072645,26.10327823255427,2.3084157819633337,13.292630309070844,2.070617760512636,213.57987451441792,Poor
123.74859984783905,216.78678986973904,53.06863216333969,53.03310384441652,77.67601450644452,32.98125891707541,1.5901776224478177,11.992293531880927,31.340224302269913,4.264571503821155,31.678108392836805,1.4952664336717256,252.71891607163195,Poor
70.46572906871813,188.5710229279747,14.78903518902256,34.85824808933544,37.781184009829154,33.741884774094984,1.0392992357341762,13.882059125086824,50.51636667553893,2.181810027661838,11.68955824199807,0.1925838582115705,204.26569244954788,Poor
93.5689591996084,148.74582843027818,6.6530640461025525,57.65375845610622,36.07565314304536,17.72334697171847,0.6648543531142928,12.476759037436777,25.42833569691018,0.06881645937550987,0.16816459375509868,0.1,214.13037312408227,Poor
69.95863481780388,207.50958178635585,15.018285929926414,37.62893060428612,33.19974213025612,33.07130722247023,1.0232547808267805,14.460664717347223,37.46515574549819,3.0764028390058424,34.80469744587904,0.4071520667765671,218.47109811564815,Poor
107.31621906272905,203.7498310410885,22.855103798703475,46.145813989659864,46.12957468344138,43.63003863849541,1.2299776149179673,14.701522185578227,36.3416218476511,3.7996418386874753,22.27499187329331,1.2417460363985569,270.0111925410164,Poor
108.696621278032,159.37577096554313,28.386577720972696,35.55176186456897,45.66067943079155,39.03643066580389,1.1377683981278637,10.410807404700083,20.639238200358086,3.5046926277634434,23.467190417446947,0.4026536861182781,287.22316018721364,Poor
100.70943856260128,265.34177638528314,31.973130842019266,53.94805228083886,55.99151157909694,36.518983807642606,1.5554970877355012,20.206122175186827,52.176014491361435,5.1601395088516995,48.881665299465816,0.7459244210451532,267.2748543867751,Poor
90.06612912806514,153.0691183869819,27.498591723008882,20.934574515427123,32.562640564469554,35.75535231674942,0.8601433656272166,11.887873904866236,8.793415395772147,3.295842396810718,0.5012527167266555,0.9954122999290684,218.0621251051272,Poor
96.48424337221594,169.90995531503089,15.629690203668526,23.93742330053017,33.304770632965216,32.22379207956178,5.316006856315641,10.025828116439273,23.298859107015424,4.3732901415108785,11.037506710040702,12.624067630791744,228.0637473945927,Poor
73.78764910357886,192.4989368865509,14.492057543987384,19.76356718023392,26.99251251553009,16.111862129897286,0.8478033668910874,8.503268195303303,42.06204064649681,1.6487752674419383,9.606044807834323,3.71599583866249,206.0,Poor
107.28793847686292,172.17965368150055,23.90816153973858,41.00954097331068,46.15802241962932,37.55077012929626,1.2698896453142323,9.80755694247097,40.70781051423091,2.43452218861236,9.801538515131732,0.5323990376633891,259.84926037958803,Poor
123.79682573609487,192.95139298613876,38.310973973986336,49.83852553927609,62.95393873181525,36.764462497005745,1.182514549033069,11.244831231216397,31.249635462943978,3.6717849988022953,23.74058196132276,0.5599767215470894,257.41715163443564,Poor
82.58420437326265,143.83099705299082,6.603683361829332,47.1737484882585,30.448945883201326,18.83046797893617,0.18045991631483288,11.416569081265994,87.3890634166692,0.2692104202286666,5.5502725996486735,0.15,223.5197394942833,Poor
140.9636175809329,113.31476048662572,2.06485501295563,0.9757683007599548,2.2069331920591573,9.066555086739475,1.0272039808509663,5.498016347226393,40.72017486230715,1.1332430704027303,7.010264393692832,1.555308459308304,228.23425727963595,Poor
118.64087923398789,209.19593174190732,29.74590181085145,37.18332397099951,60.961106589534644,37.84749724493106,0.9883079548727032,7.923143870377685,24.699431611133054,3.816729587518795,8.703064583199112,1.7973150431114453,252.43384090254597,Poor
135.95363064511966,233.08099785782719,13.40260772558465,16.514001784924243,29.779697547350573,9.690597194004145,1.0090181714254958,8.208928278209854,19.076224875938536,4.5031798578809985,5.479648745095401,4.766904251863613,264.0931098495654,Poor
104.86101719650165,205.60198323238927,106.3076933703822,67.67691694751879,168.5380440747889,33.70023437856148,1.51251075966656,12.557624751408925,36.202233342438824,39.77998893671757,46.702781781817535,6.264227638110508,262.55077348152884,Poor
69.43570587593314,181.63687553981723,16.86980008591563,47.598851133273726,57.92551184869557,35.97056109136082,1.1392927489521774,10.931471199916409,68.86678902137443,3.2982035234700624,9.620196970660967,2.6013578042748837,218.82602212908245,Poor
119.15604380498895,269.26513153628275,51.20178313256308,61.97595718898064,79.69846301907707,43.026442777105636,1.5944117475950257,15.626593852274793,49.79098577009885,4.336584228273868,6.613880366541908,0.2629981333767277,293.0,Poor
91.56739240337689,199.71121447210282,36.44695209175004,51.61006947594015,61.666862765541275,33.271224397237106,1.2614328250575604,18.08824957064461,40.82138680510332,4.4887160519570495,38.573203104681575,0.6014626004604823,216.8587025211054,Poor
93.80125949591113,199.04214494231314,13.465870850210075,35.30460396784049,44.217515652043,4.125527574611975,1.283747713822353,8.575646279124616,23.792504572355288,12.251538935260106,8.366876582651852,13.839311867276681,229.89923325811063,Poor
138.63389784888338,243.14001551584687,49.821169280839364,53.62430537671464,73.37505768302088,37.449883947989356,1.4996707373718532,11.673916742287151,33.935791781892235,4.408576344178658,27.090765130565053,0.5046440860446646,297.0,Poor
86.99518769019278,186.7847656852932,48.751933866372454,47.474993873901575,70.77718472981577,36.7174883438715,1.222410451443255,15.792153461901526,33.60727797884378,3.8775558136616617,38.174028451563096,1.470227551186292,225.39738713918624,Poor
116.8388468062636,143.2808905089687,27.62149501980037,37.481679014853405,46.88453913740671,43.087951245119136,1.148177661493146,8.589210393363794,17.797638433770125,3.4546545470966605,20.474542439661125,0.5495137495311133,280.89901299170475,Poor
135.12467555195778,107.7781151463031,8.700213929846678,13.843769707393804,20.85225510230205,8.954263245745159,0.8026971750841909,7.394733163045991,35.52331112010553,1.6854118256999244,11.85332955666248,2.5922622088464444,228.6542930123147,Poor
149.02585639614676,241.5443325291976,34.0249982090605,52.369245577478715,44.180672149230226,41.548116081831616,1.304041228069701,19.75276787279817,38.05938943710315,3.8860103070174254,22.741854568745836,0.29795361842158674,295.3989692982575,Poor
98.80921355827827,163.8230787089936,5.286603589156352,16.130640828373785,13.9376072567851,2.784662441784288,0.8713003189982779,10.370703109807486,14.51510470650177,1.7723397929065536,5.7804025519862225,3.3172576551072233,247.5864673069337,Poor
149.32934258078285,112.8994338565509,1.3327645364308291,1.2925782730890805,2.0653428095199096,7.427004472747947,0.7957600636828818,5.7587482375110834,33.740961337340515,1.170782427422619,6.833174437169951,0.9704619816424468,236.3040254731527,Poor
106.86074875328391,205.9833460721858,72.78674784576799,63.32576008828649,130.540024612765,25.496041194561283,1.527306820384417,14.804168016178243,36.79615843010687,26.709086080813645,45.610117235545594,5.538196774392346,234.8805622125496,Poor
29.89286263189318,95.85357100670231,13.64181521667,14.1407487667839,28.107824385604125,9.943456444798366,0.760451279669078,2.0470251288517787,37.536491903908725,3.7936820846329073,1.048194881323688,0.7209025593381561,92.88718008273051,Satisfactory
22.142409289347924,68.66841191716125,4.095341164656235,17.603795355326035,12.178987209707875,23.06369929283567,0.3516204644673964,10.152078828368278,12.127942037787125,0.6443283743641124,3.626833726202404,0.5337207001888388,65.0,Satisfactory
18.230666174590358,43.031096020938996,4.687310205998861,18.89699094142561,10.773569616863751,9.636090988397672,0.4180693820034204,3.1894368919065084,15.604517345500856,0.3991377574985748,3.44940924646266,0.31934389049230405,52.36551029994299,Satisfactory
32.09496821473607,81.99281814199364,2.6916560715786897,26.079940590346173,15.843068263231034,14.742211562833285,0.6934966134299051,6.203129753321872,45.01036686010803,0.66,3.9541115143383223,0.6236810837024304,90.81594581487849,Satisfactory
40.88289922138107,98.26075383451443,1.1198531982746935,18.068854378812468,10.554476281017488,3.8740745814004285,0.5167189048897491,16.921224924739057,50.8438970946264,0.17023507200387086,1.7280509795783503,0.13328109511025096,96.64838328858782,Satisfactory
27.05372445544889,62.80704135354267,10.722091236992622,7.126205592174921,13.730433704732349,4.3653698308071665,0.4305857663867229,4.531535285129611,32.810082109278184,2.4887585148503693,1.5382706817903056,7.647253044244469,65.76429439778714,Satisfactory
7.991418479311668,16.29286742874406,8.102643024470446,13.338695105446009,6.796704528252559,12.041310425037473,0.11759384962178868,2.8022800958019127,29.160735561913942,0.03794154322995945,0.8300277048789839,0.12968001127081324,59.27538439863821,Satisfactory
11.671348130163233,25.054206776075212,3.762394337760446,15.643334378366015,10.910239433776043,19.311655206835653,0.4446408493359332,6.4717322550261835,14.734513852747636,0.5285633973437325,1.2075702732423403,0.2933520728646241,51.767957533203344,Satisfactory
35.782946402992344,62.74473511988869,13.403018534436967,10.905565348237168,23.71099049392763,9.602199293020258,1.1058557848468038,11.941016528133725,28.751109678026353,1.7360580873219271,1.1280861278312688,2.0,84.59128690171094,Satisfactory
33.18717258042143,66.94669181671965,6.9709615274035945,36.09142285355263,24.440519063794287,11.89426913567092,0.5926730691825168,5.5142691356709195,21.828163551660694,1.7612307780771237,10.126423141059147,1.4921923054807191,61.219230548071906,Satisfactory
22.09336397835016,65.9179843339496,2.7891096366876047,20.10966632312468,12.834928497812431,16.202012264850772,0.5615866529249872,9.913532517387628,19.655313244012422,0.2478123937125118,2.661033367687532,0.30519237309999275,66.87980932749981,Satisfactory
21.221453007387904,53.37924030439301,3.5739031459242083,10.432659081812744,8.533960130454147,7.6806078349860085,0.5575213691987269,9.51722694912738,21.07972457477197,0.7611111002082759,2.6123551643197405,0.16873694104522252,54.12535615331211,Satisfactory
13.760997952612016,51.24982910751219,6.362358164079509,12.572529056567321,5.945399863507467,4.166308957562268,0.15008885855721502,5.6739986350746765,30.894606961119155,0.08955570721392493,0.7313328783582252,0.4859330148507577,60.495557072139256,Satisfactory
37.57321151344525,94.5647672679423,4.040130086407869,39.97281637493115,24.255417699981642,16.197253547563275,0.684157079547541,5.281570795475409,43.66232611125639,1.1441570795475409,4.867658847765246,1.3601800886334423,96.13256636380328,Satisfactory
22.52222178719545,55.85359737509774,4.422716382260034,11.144180837706811,9.608933540174524,11.001159193319364,0.6738833074781848,8.128153012729491,19.63077666149564,0.028446677008726082,1.822816847652707,0.1,56.0,Satisfactory
39.557871776522596,103.65731933191788,11.900269085286222,10.601064111738706,18.13138415927572,19.26312812124611,0.4719743144119954,8.309640197305326,19.316806642470826,4.0892946686429195,1.7973845682009362,9.161153806834117,96.91794924221182,Satisfactory
35.98778273775514,71.1679895422672,35.43272732970046,32.333902293812244,65.77341454625478,10.968159669203244,0.530332605004355,3.471663025021775,19.583200406227515,18.261204932877646,15.323008429422126,6.2082926485344805,93.23798969894348,Satisfactory
26.436819135207344,61.57931306806104,10.234955370342805,6.855290197779942,11.804603677593937,6.007923162377309,0.5348323804049542,10.2372691375559,34.157833079557015,3.7971218790328423,2.010735880862325,1.3264431738732725,70.28863477465443,Satisfactory
53.25395622612636,82.91200319061066,4.053602457064864,55.65999015982835,31.742814766213602,17.389532353286906,1.1060629770986354,13.434183027192907,26.159163108290425,0.1399311187983674,0.52662902552835,0.15294784709019246,89.29970479485014,Satisfactory
44.687698552016734,94.12981058882572,8.197459048103065,41.57425515709613,27.69599239629551,9.694575837227346,0.6215478280251021,8.442143120287144,26.972135070809173,2.7192599094114294,24.514046736660617,6.722937328354084,78.15342986555102,Satisfactory
42.72040680093942,79.85038252523462,6.304592233645497,20.219184467291,15.962736894393716,13.81023300934543,0.7924708738318214,10.18752039065652,23.27717961215003,0.1094592233645498,2.5382611654209346,0.26138932056092085,88.64475728972782,Satisfactory
21.06945372342232,53.91301512957678,15.375960305346089,26.620944782623464,29.64905128591806,26.935233247062005,1.057527215542422,8.247890744684463,21.117564158175398,1.6538180388560553,17.181852622613942,1.5091990564499642,82.34545097140138,Satisfactory
46.939492217628576,96.41858850498379,8.088416683263826,29.483899333111747,21.266383936348983,19.889435078507685,0.4913559733244699,5.544971632618198,30.276722727501454,1.6756500236377208,6.635255306436218,0.3937854592272525,96.09604474083922,Satisfactory
23.934917291191123,62.136925483899404,5.342359082334454,12.42762968136406,10.320991650946498,10.235256944515816,0.4552320537005386,10.365884051322343,21.776988920043742,0.2014806491628528,1.6286325686120446,0.1680552434360698,64.53701622907133,Satisfactory
36.43919237361449,90.03970419189852,3.4808469009641607,28.815082030165787,18.002875785572613,13.704504337996795,0.5231057197891364,6.6673934232225625,29.313729648553764,1.1513460439758587,9.2884309838246,2.19348007704791,88.85817445030176,Satisfactory
18.73277242827579,55.57799842480559,8.1569960279845,13.713724010522053,7.1951451171432925,4.861094370627422,0.1741094370627422,4.981781125874514,32.230337830413625,0.4129452814686289,2.118218874125484,1.0579508286785382,62.70547185313711,Satisfactory
19.37694799883309,48.46340278543784,19.777141546655837,10.980867618005838,24.18852212154438,43.626568656892005,0.6228023973152448,7.3834440329759845,13.858485810169828,4.247885422047234,2.1702908513898103,4.702225630699217,63.5941829722038,Satisfactory
