Model Id,Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
hoKn,0,0.8213534355163574,0.6471494436264038,0.6597307920455933,0.726769208908081
hoKn,1,0.611863374710083,0.5886602997779846,0.7401922941207886,0.7521538734436035
hoKn,2,0.552786648273468,0.5089309811592102,0.7683461308479309,0.7839999794960022
hoKn,3,0.5083692669868469,0.4820958971977234,0.7895769476890564,0.8016923069953918
hoKn,4,0.46977904438972473,0.45682674646377563,0.8063076734542847,0.8187692165374756
hoKn,5,0.44084811210632324,0.4686846137046814,0.8204230666160583,0.8109230995178223
hoKn,6,0.42239829897880554,0.414994478225708,0.8262692093849182,0.8323076963424683
hoKn,7,0.3812705874443054,0.4296426773071289,0.8472692370414734,0.8307692408561707
hoKn,8,0.36664265394210815,0.3980208933353424,0.8526923060417175,0.8379999995231628
hoKn,9,0.34646135568618774,0.409967839717865,0.8596538305282593,0.8372307419776917
hoKn,10,0.33669376373291016,0.3987409472465515,0.8639615178108215,0.8473846316337585
hoKn,11,0.3172265887260437,0.391144722700119,0.8715384602546692,0.842923104763031
hoKn,12,0.3091266453266144,0.35581445693969727,0.875,0.8556923270225525
hoKn,13,0.2972258925437927,0.3639422655105591,0.8788846135139465,0.8610769510269165
hoKn,14,0.27691271901130676,0.37298452854156494,0.8880384564399719,0.854769229888916
hoKn,15,0.2749815285205841,0.3545714318752289,0.8882307410240173,0.8649230599403381
hoKn,16,0.26003366708755493,0.38114088773727417,0.896461546421051,0.8561538457870483
hoKn,17,0.2552424669265747,0.35903307795524597,0.8986923098564148,0.8669230937957764
hoKn,18,0.24473640322685242,0.3619496822357178,0.902999997138977,0.8672307729721069
hoKn,19,0.23865725100040436,0.33589065074920654,0.9049999713897705,0.877384603023529
hoKn,20,0.2235507369041443,0.3717738091945648,0.9098076820373535,0.8681538701057434
hoKn,21,0.23096482455730438,0.36988717317581177,0.9069615602493286,0.8715384602546692
hoKn,22,0.22761870920658112,0.356914222240448,0.9099230766296387,0.8710769414901733
hoKn,23,0.20498143136501312,0.35242193937301636,0.9177692532539368,0.8795384764671326
hoKn,24,0.2064378261566162,0.33343952894210815,0.917346179485321,0.8858461380004883
hoKn,25,0.19923225045204163,0.3542976379394531,0.9219615459442139,0.8763076663017273
hoKn,26,0.19676603376865387,0.3535453975200653,0.9213846325874329,0.8804615139961243
hoKn,27,0.18755879998207092,0.3476324677467346,0.9260769486427307,0.8850769400596619
hoKn,28,0.17905011773109436,0.36384427547454834,0.928615391254425,0.8818461298942566
hoKn,29,0.1737830489873886,0.3562272787094116,0.9322307705879211,0.8847692012786865
hoKn,30,0.18234886229038239,0.3736708164215088,0.9284231066703796,0.881538450717926
hoKn,31,0.17435520887374878,0.36551910638809204,0.9323846101760864,0.8861538171768188
hoKn,32,0.17226585745811462,0.3712116479873657,0.9321538209915161,0.880307674407959
hoKn,33,0.16783872246742249,0.35433825850486755,0.9344615340232849,0.8896923065185547
hoKn,34,0.15791887044906616,0.41412442922592163,0.9383077025413513,0.8829230666160583
P4K7,0,0.8122609853744507,0.6400597095489502,0.6649230718612671,0.7319999933242798
P4K7,1,0.6014232039451599,0.595329225063324,0.7441538572311401,0.7503076791763306
P4K7,2,0.5492598414421082,0.5336588621139526,0.7681538462638855,0.7718461751937866
P4K7,3,0.5013715624809265,0.509282648563385,0.7898461818695068,0.7889230847358704
P4K7,4,0.47003069519996643,0.4791015684604645,0.8046153783798218,0.8001538515090942
P4K7,5,0.4350975453853607,0.4526346027851105,0.8200769424438477,0.8189230561256409
P4K7,6,0.4116849899291992,0.46329957246780396,0.8317307829856873,0.8141538500785828
P4K7,7,0.39723941683769226,0.4391852915287018,0.8410769104957581,0.8263077139854431
P4K7,8,0.3805665075778961,0.43757370114326477,0.8461154103279114,0.8273845911026001
P4K7,9,0.3498463034629822,0.4201556444168091,0.8598846197128296,0.8329230546951294
P4K7,10,0.33575746417045593,0.3794934153556824,0.8626538515090942,0.8550769090652466
P4K7,11,0.3281223475933075,0.4252886176109314,0.8684231042861938,0.8383076786994934
P4K7,12,0.3013836443424225,0.4019416570663452,0.876807689666748,0.8476923108100891
P4K7,13,0.29501351714134216,0.3840719759464264,0.8820384740829468,0.8566153645515442
P4K7,14,0.2836437225341797,0.39273107051849365,0.8872307538986206,0.8486154079437256
P4K7,15,0.2687711715698242,0.37146973609924316,0.8920000195503235,0.8626154065132141
P4K7,16,0.2585502564907074,0.3844076097011566,0.8948076963424683,0.8563076853752136
P4K7,17,0.25005409121513367,0.3697209656238556,0.9001153707504272,0.8623076677322388
P4K7,18,0.24210704863071442,0.3685459792613983,0.9038845896720886,0.8701538443565369
P4K7,19,0.23862402141094208,0.37559500336647034,0.9077692031860352,0.8700000047683716
P4K7,20,0.2373482584953308,0.3620293438434601,0.9058076739311218,0.8723077178001404
P4K7,21,0.22031065821647644,0.3878452181816101,0.9120000004768372,0.8676922917366028
P4K7,22,0.21312105655670166,0.37880852818489075,0.9158076643943787,0.8752307891845703
P4K7,23,0.21586665511131287,0.3803672194480896,0.9136154055595398,0.8647692203521729
P4K7,24,0.21358047425746918,0.37983906269073486,0.9170769453048706,0.8718461394309998
P4K7,25,0.1927366405725479,0.37827083468437195,0.9241153597831726,0.8740000128746033
P4K7,26,0.19360022246837616,0.41178539395332336,0.9235384464263916,0.8672307729721069
P4K7,27,0.19257992506027222,0.372085839509964,0.9265769124031067,0.8807692527770996
P4K7,28,0.17797771096229553,0.4290439784526825,0.9305384755134583,0.8679999709129333
P4K7,29,0.17911694943904877,0.393917441368103,0.9293845891952515,0.8769230842590332
P4K7,30,0.17910988628864288,0.3841421902179718,0.9292307496070862,0.8783077001571655
RkrU,0,0.8006776571273804,0.6508334875106812,0.665538489818573,0.714923083782196
RkrU,1,0.5979574918746948,0.5773160457611084,0.7486538290977478,0.7638461589813232
RkrU,2,0.5445090532302856,0.5468502640724182,0.771384596824646,0.7741538286209106
RkrU,3,0.5008401274681091,0.5131701231002808,0.7907692193984985,0.7912307977676392
RkrU,4,0.46178627014160156,0.4486083984375,0.80646151304245,0.8178461790084839
RkrU,5,0.42710286378860474,0.4703328609466553,0.8259230852127075,0.8075384497642517
RkrU,6,0.39726343750953674,0.4611395001411438,0.8388845920562744,0.8166154026985168
RkrU,7,0.3817406892776489,0.4165591299533844,0.8444615602493286,0.8301538228988647
RkrU,8,0.3672458827495575,0.4167909324169159,0.8489999771118164,0.8295384645462036
RkrU,9,0.35766279697418213,0.41291946172714233,0.8567692041397095,0.8413845896720886
RkrU,10,0.3304220736026764,0.3778790831565857,0.8651922941207886,0.8539999723434448
RkrU,11,0.3231452405452728,0.3721056580543518,0.8708077073097229,0.8544615507125854
RkrU,12,0.3072073757648468,0.37656134366989136,0.8748461604118347,0.8553845882415771
RkrU,13,0.29284414649009705,0.3951379060745239,0.8824231028556824,0.8475384712219238
RkrU,14,0.2949275076389313,0.35072824358940125,0.8816922903060913,0.8650768995285034
RkrU,15,0.269868940114975,0.3656047582626343,0.8926153779029846,0.8592307567596436
RkrU,16,0.2643584609031677,0.35187432169914246,0.8928846120834351,0.8723077178001404
RkrU,17,0.24751301109790802,0.35280248522758484,0.9002307653427124,0.871999979019165
RkrU,18,0.2530054748058319,0.3440744876861572,0.8995000123977661,0.8747692108154297
RkrU,19,0.24337665736675262,0.33670297265052795,0.9032307863235474,0.877384603023529
RkrU,20,0.2332262545824051,0.3516860604286194,0.9076923131942749,0.8775384426116943
RkrU,21,0.2298859804868698,0.3528048098087311,0.9096153974533081,0.8729230761528015
RkrU,22,0.21721568703651428,0.344618022441864,0.9161922931671143,0.8826153874397278
RkrU,23,0.20899736881256104,0.3349614143371582,0.9166538715362549,0.8824615478515625
RkrU,24,0.20510266721248627,0.34419792890548706,0.9198846220970154,0.8783077001571655
RkrU,25,0.19673846662044525,0.352323979139328,0.9221538305282593,0.8775384426116943
RkrU,26,0.19623428583145142,0.35831692814826965,0.9238461256027222,0.8812307715415955
RkrU,27,0.18914861977100372,0.33182039856910706,0.925653874874115,0.8858461380004883
RkrU,28,0.18420490622520447,0.3548397421836853,0.927307665348053,0.8807692527770996
RkrU,29,0.18159762024879456,0.35653212666511536,0.9280769228935242,0.8861538171768188
RkrU,30,0.1756795197725296,0.3699725568294525,0.9315000176429749,0.883384644985199
RkrU,31,0.1739901751279831,0.3480328619480133,0.9309999942779541,0.8887692093849182
RkrU,32,0.1648368537425995,0.36581674218177795,0.9360769391059875,0.8781538605690002
RkrU,33,0.15848059952259064,0.37594202160835266,0.937576949596405,0.8858461380004883
RkrU,34,0.17056085169315338,0.38655349612236023,0.9336923360824585,0.8859999775886536
RkrU,35,0.15317770838737488,0.36407971382141113,0.9398461580276489,0.8826153874397278
RkrU,36,0.15964721143245697,0.35927775502204895,0.9378076791763306,0.8884615302085876
RkrU,37,0.14841559529304504,0.3761875331401825,0.941730797290802,0.8840000033378601
xPhv,0,0.8873273134231567,0.7207067012786865,0.6397307515144348,0.6984615325927734
xPhv,1,0.6441357135772705,0.6201410889625549,0.7287307977676392,0.7326154112815857
xPhv,2,0.5746873617172241,0.6022329330444336,0.7574231028556824,0.7475384473800659
xPhv,3,0.5360108017921448,0.5526014566421509,0.7730769515037537,0.7704615592956543
xPhv,4,0.5018190145492554,0.5240212678909302,0.7893846035003662,0.7823076844215393
xPhv,5,0.47504252195358276,0.5050185918807983,0.8003076910972595,0.7889230847358704
xPhv,6,0.45172441005706787,0.49562567472457886,0.813730776309967,0.7995384335517883
xPhv,7,0.4229210913181305,0.47957098484039307,0.8278461694717407,0.8072307705879211
xPhv,8,0.4039164185523987,0.457543283700943,0.8333461284637451,0.8146153688430786
xPhv,9,0.39212101697921753,0.42890360951423645,0.8398076891899109,0.8284615278244019
xPhv,10,0.3749447464942932,0.43356457352638245,0.8455384373664856,0.8298461437225342
xPhv,11,0.35972514748573303,0.42278966307640076,0.855423092842102,0.8370769023895264
xPhv,12,0.3384673297405243,0.416145384311676,0.8646538257598877,0.8355384469032288
xPhv,13,0.3293723464012146,0.4260542392730713,0.8672692179679871,0.8404615521430969
xPhv,14,0.3304236829280853,0.41772735118865967,0.8712692260742188,0.8360000252723694
xPhv,15,0.31072646379470825,0.4171103537082672,0.8739615678787231,0.8336923122406006
xPhv,16,0.3034663498401642,0.3952990770339966,0.8771923184394836,0.8500000238418579
xPhv,17,0.2933144271373749,0.3829137682914734,0.8814230561256409,0.8595384359359741
xPhv,18,0.2776743769645691,0.3879585266113281,0.8870769143104553,0.8544615507125854
xPhv,19,0.2822797894477844,0.37690046429634094,0.8881538510322571,0.8609230518341064
xPhv,20,0.27081596851348877,0.38812676072120667,0.8915769457817078,0.8579999804496765
xPhv,21,0.26309192180633545,0.36691880226135254,0.8948461413383484,0.8687692284584045
xPhv,22,0.2454601675271988,0.3697238564491272,0.9009615182876587,0.8681538701057434
xPhv,23,0.24279065430164337,0.3777838349342346,0.9033846259117126,0.8670769333839417
xPhv,24,0.24845680594444275,0.39307335019111633,0.9028461575508118,0.864307701587677
xPhv,25,0.231257826089859,0.37384408712387085,0.9087307453155518,0.866615355014801
xPhv,26,0.22680525481700897,0.39860209822654724,0.9091923236846924,0.8638461828231812
xPhv,27,0.22074343264102936,0.3882821202278137,0.9133076667785645,0.8679999709129333
xPhv,28,0.21752353012561798,0.3815336525440216,0.9120384454727173,0.8687692284584045
xPhv,29,0.21254083514213562,0.38668590784072876,0.917192280292511,0.8706153631210327
xPhv,30,0.21017244458198547,0.37490978837013245,0.9165384769439697,0.8740000128746033
xPhv,31,0.20446336269378662,0.39340537786483765,0.9200384616851807,0.8676922917366028
eXx9,0,0.8808209300041199,0.6807243824005127,0.6316922903060913,0.7076923251152039
eXx9,1,0.637893795967102,0.5814252495765686,0.7284230589866638,0.7540000081062317
eXx9,2,0.5745370984077454,0.536893904209137,0.7573461532592773,0.7790769338607788
eXx9,3,0.5379713773727417,0.5475725531578064,0.7764999866485596,0.7641538381576538
eXx9,4,0.4980344772338867,0.4801332354545593,0.7918846011161804,0.8030769228935242
eXx9,5,0.4715411365032196,0.4806894063949585,0.8038461804389954,0.7966153621673584
eXx9,6,0.44672608375549316,0.44754353165626526,0.8171538710594177,0.8110769391059875
eXx9,7,0.4286554753780365,0.4614610970020294,0.8241153955459595,0.8032307624816895
eXx9,8,0.40630465745925903,0.4521075487136841,0.8353077173233032,0.8199999928474426
eXx9,9,0.3878050148487091,0.4331008195877075,0.8444615602493286,0.8261538743972778
eXx9,10,0.38003259897232056,0.4264305830001831,0.8463846445083618,0.8286153674125671
eXx9,11,0.36380910873413086,0.40043243765830994,0.8531923294067383,0.8381538391113281
eXx9,12,0.34149792790412903,0.40019741654396057,0.8627307415008545,0.8410769104957581
eXx9,13,0.3415239751338959,0.3884945213794708,0.8637692332267761,0.8423076868057251
eXx9,14,0.32413825392723083,0.3876767158508301,0.8698461651802063,0.8423076868057251
eXx9,15,0.3135768175125122,0.405208021402359,0.8750384449958801,0.8355384469032288
eXx9,16,0.30831775069236755,0.37467947602272034,0.8765384554862976,0.8527692556381226
eXx9,17,0.2984091639518738,0.3580665588378906,0.8831154108047485,0.8609230518341064
eXx9,18,0.2925708591938019,0.3491774797439575,0.8859615325927734,0.8618461489677429
eXx9,19,0.28520604968070984,0.3626396954059601,0.8887307643890381,0.8558461666107178
eXx9,20,0.2752978503704071,0.358679860830307,0.8904615640640259,0.8570769429206848
eXx9,21,0.2697351574897766,0.3530091941356659,0.8938077092170715,0.8629230856895447
eXx9,22,0.2587805390357971,0.3561369776725769,0.8979615569114685,0.8633846044540405
eXx9,23,0.2587812542915344,0.3687725365161896,0.8975769281387329,0.8538461327552795
eXx9,24,0.24986669421195984,0.3603247106075287,0.9007307887077332,0.8600000143051147
eXx9,25,0.2401350885629654,0.36105647683143616,0.9040384888648987,0.8641538619995117
eXx9,26,0.2348746657371521,0.371177613735199,0.9081153869628906,0.8590769171714783
eXx9,27,0.23579497635364532,0.34584882855415344,0.9075384736061096,0.8690769076347351
eXx9,28,0.2305072546005249,0.3437441289424896,0.9105384349822998,0.874923050403595
eXx9,29,0.2149955928325653,0.3417302668094635,0.9145384430885315,0.8772307634353638
eXx9,30,0.20860618352890015,0.35414621233940125,0.9192307591438293,0.8759999871253967
eXx9,31,0.2167866826057434,0.3610547184944153,0.9134230613708496,0.8721538186073303
eXx9,32,0.20391693711280823,0.3552125096321106,0.9197692275047302,0.878000020980835
eXx9,33,0.20553776621818542,0.3421367108821869,0.9197307825088501,0.8776922821998596
eXx9,34,0.19746451079845428,0.34246310591697693,0.9224615097045898,0.8784615397453308
eXx9,35,0.20464792847633362,0.35236552357673645,0.917846143245697,0.8790768980979919
eXx9,36,0.1993282437324524,0.33907997608184814,0.9211538434028625,0.8799999952316284
eXx9,37,0.1974470019340515,0.34946438670158386,0.9224615097045898,0.8770769238471985
eXx9,38,0.18520593643188477,0.3551085889339447,0.9278846383094788,0.879230797290802
eXx9,39,0.18292663991451263,0.3414139449596405,0.9297692179679871,0.879230797290802
eXx9,40,0.1851985603570938,0.3379736840724945,0.9275768995285034,0.8816922903060913
eXx9,41,0.1730397343635559,0.33555641770362854,0.9328076839447021,0.8893846273422241
eXx9,42,0.17122869193553925,0.33625367283821106,0.9339615106582642,0.8886153697967529
eXx9,43,0.17441454529762268,0.38128966093063354,0.9324230551719666,0.8736923336982727
eXx9,44,0.17844392359256744,0.3442319631576538,0.9311922788619995,0.8835384845733643
eXx9,45,0.17806465923786163,0.33861425518989563,0.9309231042861938,0.8853846192359924
eXx9,46,0.16783691942691803,0.3639987111091614,0.9340769052505493,0.8766154050827026
eXx9,47,0.15706630051136017,0.33874061703681946,0.9397307634353638,0.8849231004714966
eXx9,48,0.14543122053146362,0.3544338047504425,0.9433461427688599,0.8875384330749512
eXx9,49,0.15148691833019257,0.3786028027534485,0.9424231052398682,0.8801538348197937
eXx9,50,0.15260131657123566,0.36969977617263794,0.9403461813926697,0.8786153793334961
eXx9,51,0.14901965856552124,0.34944114089012146,0.9415384531021118,0.8838461637496948
V6Cb,0,0.8376737236976624,0.6463510990142822,0.6521538496017456,0.7243077158927917
V6Cb,1,0.6308372020721436,0.6070988178253174,0.7310768961906433,0.7341538667678833
V6Cb,2,0.5759881734848022,0.5783566832542419,0.7544230818748474,0.7455384731292725
V6Cb,3,0.5357616543769836,0.5451638102531433,0.7748846411705017,0.7733846306800842
V6Cb,4,0.49066638946533203,0.5058702826499939,0.7979615330696106,0.7912307977676392
V6Cb,5,0.46409332752227783,0.4805516302585602,0.807192325592041,0.7978461384773254
V6Cb,6,0.44843292236328125,0.5550684928894043,0.8169230818748474,0.7795384526252747
V6Cb,7,0.43284571170806885,0.4303959906101227,0.8230384588241577,0.83338463306427
V6Cb,8,0.3874029219150543,0.4133050739765167,0.8429999947547913,0.8339999914169312
V6Cb,9,0.36578431725502014,0.39991891384124756,0.8514230847358704,0.8475384712219238
V6Cb,10,0.3459373116493225,0.4215598702430725,0.8612307906150818,0.8403077125549316
V6Cb,11,0.33778202533721924,0.38540351390838623,0.8638076782226562,0.8503077030181885
V6Cb,12,0.3173702359199524,0.3968731462955475,0.873769223690033,0.8509230613708496
V6Cb,13,0.3045673072338104,0.37761831283569336,0.8802692294120789,0.8570769429206848
V6Cb,14,0.28621935844421387,0.3706842064857483,0.8858461380004883,0.8578461408615112
V6Cb,15,0.2832411825656891,0.382085382938385,0.886846125125885,0.8552307486534119
V6Cb,16,0.27720075845718384,0.3576175272464752,0.8906538486480713,0.8686153888702393
V6Cb,17,0.2652447521686554,0.3687583804130554,0.8949999809265137,0.8610769510269165
V6Cb,18,0.25389429926872253,0.35481715202331543,0.901192307472229,0.8670769333839417
V6Cb,19,0.24114805459976196,0.37339460849761963,0.9056538343429565,0.866615355014801
V6Cb,20,0.23438002169132233,0.3520456850528717,0.9079999923706055,0.8713846206665039
V6Cb,21,0.22985130548477173,0.3568843603134155,0.9092307686805725,0.8716922998428345
V6Cb,22,0.2231636643409729,0.34684473276138306,0.9104230999946594,0.8715384602546692
V6Cb,23,0.21772387623786926,0.3568623661994934,0.9134230613708496,0.8740000128746033
V6Cb,24,0.2169274091720581,0.37346258759498596,0.9144999980926514,0.8729230761528015
V6Cb,25,0.208722323179245,0.3503747880458832,0.9172307848930359,0.8776922821998596
V6Cb,26,0.2028527706861496,0.33057764172554016,0.9192692041397095,0.88692307472229
V6Cb,27,0.19227690994739532,0.33472874760627747,0.9243077039718628,0.8783077001571655
V6Cb,28,0.18480175733566284,0.3669416010379791,0.9272692203521729,0.8758461475372314
V6Cb,29,0.18596546351909637,0.3596363663673401,0.9270384907722473,0.8744615316390991
V6Cb,30,0.1751948744058609,0.3540824055671692,0.9303461313247681,0.8853846192359924
V6Cb,31,0.17315246164798737,0.36982640624046326,0.9312692284584045,0.8796923160552979
V6Cb,32,0.17529651522636414,0.36067479848861694,0.9308077096939087,0.8899999856948853
V6Cb,33,0.171929731965065,0.3566782474517822,0.9330000281333923,0.880307674407959
V6Cb,34,0.1689818799495697,0.36478593945503235,0.933923065662384,0.8798461556434631
V6Cb,35,0.16397859156131744,0.35746094584465027,0.9346923232078552,0.8895384669303894
V6Cb,36,0.15716449916362762,0.38231560587882996,0.9394999742507935,0.8821538686752319
xTEF,0,0.845353901386261,0.6583265662193298,0.6452692151069641,0.7112307548522949
xTEF,1,0.6209684610366821,0.5894082188606262,0.7358461618423462,0.7493846416473389
xTEF,2,0.570026695728302,0.5426971316337585,0.7604230642318726,0.7704615592956543
xTEF,3,0.5217211246490479,0.5154783129692078,0.7789230942726135,0.7893846035003662
xTEF,4,0.4811963140964508,0.47612664103507996,0.7969615459442139,0.802461564540863
xTEF,5,0.44806185364723206,0.4630865454673767,0.8151153922080994,0.8104615211486816
xTEF,6,0.41920924186706543,0.4569087624549866,0.828499972820282,0.8167692422866821
xTEF,7,0.39153754711151123,0.4141303598880768,0.839846134185791,0.8453845977783203
xTEF,8,0.36831527948379517,0.4666655361652374,0.8501923084259033,0.8193846344947815
xTEF,9,0.35791003704071045,0.42680224776268005,0.8534230589866638,0.8347692489624023
xTEF,10,0.3443930745124817,0.4226891100406647,0.8606923222541809,0.8396922945976257
xTEF,11,0.32732537388801575,0.3845120072364807,0.8687307834625244,0.8541538715362549
xTEF,12,0.30244195461273193,0.3909996747970581,0.8780384659767151,0.8581538200378418
xTEF,13,0.29662981629371643,0.3877584934234619,0.8808076977729797,0.8530769348144531
xTEF,14,0.2851707637310028,0.3890835642814636,0.886846125125885,0.8558461666107178
xTEF,15,0.26853665709495544,0.38567638397216797,0.8933846354484558,0.8586153984069824
xTEF,16,0.26270362734794617,0.36903801560401917,0.8939999938011169,0.8650768995285034
xTEF,17,0.25310370326042175,0.384867787361145,0.8992307782173157,0.8658461570739746
xTEF,18,0.24896390736103058,0.37053942680358887,0.9015769362449646,0.8718461394309998
xTEF,19,0.24106748402118683,0.39201390743255615,0.9039230942726135,0.8633846044540405
xTEF,20,0.2349359542131424,0.3747768700122833,0.9086154103279114,0.8649230599403381
xTEF,21,0.22591917216777802,0.3696637749671936,0.9103077054023743,0.8763076663017273
xTEF,22,0.2155304253101349,0.35530608892440796,0.9129999876022339,0.8789230585098267
xTEF,23,0.20338968932628632,0.36910271644592285,0.9198461771011353,0.8764615654945374
xTEF,24,0.20619459450244904,0.3641190230846405,0.9182692170143127,0.8766154050827026
xTEF,25,0.20313507318496704,0.4056282043457031,0.9180384874343872,0.870769202709198
xTEF,26,0.2025676816701889,0.3675087094306946,0.9194231033325195,0.8769230842590332
xTEF,27,0.1881071925163269,0.397802472114563,0.9256923198699951,0.8716922998428345
xTEF,28,0.1855519413948059,0.39133358001708984,0.9267692565917969,0.8841538429260254
xTEF,29,0.18321360647678375,0.36695030331611633,0.9284999966621399,0.8841538429260254
xTEF,30,0.17047448456287384,0.3791124224662781,0.9336153864860535,0.8843076825141907
xTEF,31,0.16150228679180145,0.4013347625732422,0.938153862953186,0.8826153874397278
xTEF,32,0.17272509634494781,0.37982335686683655,0.9324230551719666,0.8850769400596619
Jdvk,0,0.824196457862854,0.6921321153640747,0.6518846154212952,0.7050769329071045
Jdvk,1,0.6343867182731628,0.628013014793396,0.7260000109672546,0.7349230647087097
Jdvk,2,0.5777531266212463,0.5698942542076111,0.7533077001571655,0.7569230794906616
Jdvk,3,0.5269263982772827,0.5151019096374512,0.7799999713897705,0.7924615144729614
Jdvk,4,0.4900212287902832,0.5263804197311401,0.7975384593009949,0.7983077168464661
Jdvk,5,0.46794140338897705,0.4700671136379242,0.8040769100189209,0.8081538677215576
Jdvk,6,0.435444176197052,0.4614543318748474,0.8209999799728394,0.8220000267028809
Jdvk,7,0.4134502410888672,0.4365311861038208,0.8320000171661377,0.8284615278244019
Jdvk,8,0.4021933972835541,0.4775673747062683,0.8408846259117126,0.8052307963371277
Jdvk,9,0.38834232091903687,0.4227410554885864,0.8435769081115723,0.8373846411705017
Jdvk,10,0.36467164754867554,0.41480934619903564,0.8509615659713745,0.8392307758331299
Jdvk,11,0.34306126832962036,0.42043444514274597,0.8602692484855652,0.8358461260795593
Jdvk,12,0.3394148051738739,0.3966924846172333,0.8611538410186768,0.8500000238418579
Jdvk,13,0.3271808624267578,0.39920032024383545,0.8685384392738342,0.8450769186019897
Jdvk,14,0.3074389398097992,0.39441853761672974,0.8767692446708679,0.8516923189163208
Jdvk,15,0.31313785910606384,0.3937758505344391,0.8748846054077148,0.8486154079437256
Jdvk,16,0.30277401208877563,0.3947155177593231,0.8777692317962646,0.8610769510269165
Jdvk,17,0.2953920364379883,0.41423824429512024,0.8832307457923889,0.8536922931671143
Jdvk,18,0.28514012694358826,0.4382486939430237,0.8863077163696289,0.8536922931671143
Jdvk,19,0.2907694876194,0.41069433093070984,0.8866538405418396,0.8613846302032471
Jdvk,20,0.280451238155365,0.37868085503578186,0.890423059463501,0.8669230937957764
Jdvk,21,0.2672198414802551,0.4060109257698059,0.8954615592956543,0.8606153726577759
Jdvk,22,0.25826728343963623,0.4379304349422455,0.8984230756759644,0.8681538701057434
Jdvk,23,0.26140156388282776,0.42027050256729126,0.8967307806015015,0.8635384440422058
Jdvk,24,0.26114585995674133,0.42812106013298035,0.8966153860092163,0.8746153712272644
Jdvk,25,0.24153335392475128,0.46369242668151855,0.9035769104957581,0.8596923351287842
Jdvk,26,0.2348266988992691,0.41944077610969543,0.9083461761474609,0.874923050403595
Jdvk,27,0.23259425163269043,0.4456601142883301,0.9081923365592957,0.8624615669250488
Jdvk,28,0.23518814146518707,0.43411892652511597,0.9080384373664856,0.8718461394309998
Jdvk,29,0.22627882659435272,0.40335673093795776,0.9105769395828247,0.8752307891845703
Jdvk,30,0.21564631164073944,0.4547063410282135,0.9156923294067383,0.8618461489677429
tL0g,0,0.829249918460846,0.6721512675285339,0.654769241809845,0.7152307629585266
tL0g,1,0.6202319264411926,0.5867384672164917,0.736307680606842,0.7472307682037354
tL0g,2,0.5595629811286926,0.5641806721687317,0.76484614610672,0.7692307829856873
tL0g,3,0.5198849439620972,0.5560380816459656,0.7842692136764526,0.7749230861663818
tL0g,4,0.4880208373069763,0.5025889277458191,0.7992692589759827,0.7967692017555237
tL0g,5,0.4536876082420349,0.4763183295726776,0.8136153817176819,0.8083077073097229
tL0g,6,0.43948596715927124,0.4734339416027069,0.8235769271850586,0.8069230914115906
tL0g,7,0.4119952917098999,0.4508046805858612,0.828653872013092,0.8141538500785828
tL0g,8,0.3941567838191986,0.4317277669906616,0.8376538753509521,0.8255384564399719
tL0g,9,0.37451595067977905,0.44749173521995544,0.8470384478569031,0.828000009059906
tL0g,10,0.3644416332244873,0.4175795912742615,0.8544615507125854,0.8404615521430969
tL0g,11,0.34803852438926697,0.4265769124031067,0.8617692589759827,0.8421538472175598
tL0g,12,0.33908259868621826,0.39979657530784607,0.8654230833053589,0.8435384631156921
tL0g,13,0.3194291293621063,0.39011120796203613,0.8693076968193054,0.8504615426063538
tL0g,14,0.31050440669059753,0.397210031747818,0.8748077154159546,0.853538453578949
tL0g,15,0.30263033509254456,0.3960230350494385,0.8759230971336365,0.8473846316337585
tL0g,16,0.29903534054756165,0.3849887549877167,0.8784999847412109,0.8583077192306519
tL0g,17,0.2893838584423065,0.3961995840072632,0.8829615116119385,0.8529230952262878
tL0g,18,0.2808299660682678,0.3774542808532715,0.8879615664482117,0.8595384359359741
tL0g,19,0.27759701013565063,0.3867529034614563,0.886846125125885,0.8555384874343872
tL0g,20,0.2724973261356354,0.36655914783477783,0.8912692070007324,0.869692325592041
tL0g,21,0.2650275230407715,0.3990638852119446,0.8939615488052368,0.8619999885559082
tL0g,22,0.2586800754070282,0.3880367577075958,0.8980384469032288,0.8638461828231812
tL0g,23,0.24708320200443268,0.3929860591888428,0.9015384912490845,0.8649230599403381
tL0g,24,0.24999524652957916,0.39023077487945557,0.9014230966567993,0.8693845868110657
tL0g,25,0.23680979013442993,0.3656647503376007,0.9057307839393616,0.8713846206665039
tL0g,26,0.23432902991771698,0.4037068486213684,0.907730758190155,0.8619999885559082
tL0g,27,0.23035591840744019,0.3984358012676239,0.9094615578651428,0.868461549282074
tL0g,28,0.2212396115064621,0.3773961365222931,0.9121153950691223,0.8718461394309998
tL0g,29,0.22457711398601532,0.41134971380233765,0.9108461737632751,0.8640000224113464
tL0g,30,0.2110270857810974,0.39751100540161133,0.9159615635871887,0.8695384860038757
tL0g,31,0.20995427668094635,0.40824607014656067,0.9158846139907837,0.8641538619995117
tL0g,32,0.22355982661247253,0.4059658348560333,0.9114615321159363,0.868461549282074
tL0g,33,0.20935140550136566,0.39922285079956055,0.9169999957084656,0.866615355014801
tL0g,34,0.20324701070785522,0.41135889291763306,0.9206538200378418,0.8704615235328674
tL0g,35,0.20129483938217163,0.3962211608886719,0.9193845987319946,0.8740000128746033
